Devilish	(GameGear)
Donald Duck no 4-Tsu no Hihou	(GameGear)
Donald Duck no Lucky Dime	(GameGear)
Donald no Magical World (Japan)	(GameGear)
Doraemon - Waku Waku Pocket Paradise	(GameGear)
Double Dragon	(GameGear)
Dr. Robotnik's Mean Bean Machine	(GameGear)
Dragon - The Bruce Lee Story	(GameGear)
Dragon Crystal	(GameGear)
Dragon Crystal - Tsurani no Meikyuu	(GameGear)
Dropzone	(GameGear)
Dunk Kids	(GameGear)
Dynamite Headdy	(GameGear)
Dynamite Headdy	(GameGear)
Earthworm Jim	(GameGear)
Ecco II - The Tides of Time	(GameGear)
Ecco the Dolphin	(GameGear)
Ecco the Dolphin II	(GameGear)
Eternal Legend - Eien no Densetsu	(GameGear)
Evander Holyfield Boxing	(GameGear)
Excellent Dizzy Collection, The	(GameGear)
F-15 Strike Eagle	(GameGear)
F1	(GameGear)
FIFA International Soccer	(GameGear)
Faceball 2000	(GameGear)
Factory Panic	(GameGear)
Fantastic Dizzy (Europe)	(GameGear)
Fantasy Zone Gear (USA, Europe)	(GameGear)
Fantasy Zone Gear	(GameGear)
Fatal Fury Special	(GameGear)
Foreman for Real	(GameGear)
Frank Thomas Big Hurt Baseball	(GameGear)
Fray - Shugyou Hen	(GameGear)
Frogger (USA)	(GameGear)
From TV Animation - Slam Dunk - Shouri e no Starting 5	(GameGear)
G-LOC Air Battle	(GameGear)
GG Aleste	(GameGear)
GG Doraemon - Noranosuke no Yabou	(GameGear)
GG Portrait - Pai Chen	(GameGear)
GG Portrait - Yuuki Akira	(GameGear)
GG Shinobi II, The - The Silent Fury	(GameGear)
GG Shinobi, The	(GameGear)
GP Rider	(GameGear)
Galaga '91	(GameGear)
Gamble Panic	(GameGear)
Gambler Jikochuushinha	(GameGear)
Ganbare Gorby!	(GameGear)
Garfield - Caught in the Act	(GameGear)
Garou Densetsu Special	(GameGear)
Gear Stadium	(GameGear)
Gear Stadium Heiseiban	(GameGear)
Gear Works	(GameGear)
George Foreman's KO Boxing	(GameGear)
Godzilla - Kaijuu Daishingeki	(GameGear)
Greendog	(GameGear)
Griffin	(GameGear)
Gunstar Heroes	(GameGear)
Halley Wars	(GameGear)
Halley Wars	(GameGear)
Head Buster	(GameGear)
Heavy Weight Champ	(GameGear)
Home Alone	(GameGear)
Honoo no Toukyuuji - Dodge Danpei	(GameGear)
Hook	(GameGear)
Hurricanes	(GameGear)
Hyokkori Hyoutan Jima - Hyoutan Jima no Daikoukai	(GameGear)
Hyper Pro Yakyuu '92	(GameGear)
Ichidant~R GG	(GameGear)
In the Wake of Vampire	(GameGear)
Incredible Crash Dummies, The	(GameGear)
Incredible Hulk, The	(GameGear)
Indiana Jones and the Last Crusade	(GameGear)
Iron Man X-O Manowar in Heavy Metal	(GameGear)
Itchy & Scratchy Game, The	(GameGear)
James Bond 007 - The Duel	(GameGear)
James Pond 3 - Operation Starfi5h	(GameGear)
James Pond II - Codename RoboCod	(GameGear)
Jeopardy!	(GameGear)
Journey from Darkness - Strider Returns	(GameGear)
Judge Dredd	(GameGear)
Junction	(GameGear)
Jungle Book, The	(GameGear)
Jurassic Park	(GameGear)
Kaitou Saint Tale	(GameGear)
Kawasaki Superbike Challenge	(GameGear)
Kenyuu Densetsu Yaiba	(GameGear)
Kick & Rush	(GameGear)
Kinetic Connection	(GameGear)
Kishin Douji Zenki	(GameGear)
Klax	(GameGear)
Krusty's Fun House	(GameGear)
Kuni-chan no Game Tengoku	(GameGear)
Kuni-chan no Game Tengoku Part 2	(GameGear)
Land of Illusion Starring Mickey Mouse	(GameGear)
Last Action Hero	(GameGear)
Legend of Illusion Starring Mickey Mouse	(GameGear)
Lemmings	(GameGear)
Lion King, The	(GameGear)
Lost World, The - Jurassic Park	(GameGear)
Lucky Dime Caper, The	(GameGear)
Lunar - Sanposuru Gakuen	(GameGear)
MLBPA Baseball	(GameGear)
Madden NFL '95	(GameGear)
Madden NFL '96	(GameGear)
Madou Monogatari A - Dokidoki Vacation	(GameGear)
Madou Monogatari I - 3-Tsu no Madoukyuu	(GameGear)
Madou Monogatari II - Arle 16-Sai	(GameGear)
Madou Monogatari III - Kyuukyoku Joou-sama	(GameGear)
Magic Knight Rayearth	(GameGear)
Magic Knight Rayearth 2 - Making of Magic Knight	(GameGear)
Magical Puzzle Popils (World)	(GameGear)
Magical Taruruuto-kun	(GameGear)
Majors Pro Baseball, The	(GameGear)
Mappy	(GameGear)
Marble Madness	(GameGear)
Mega Man	(GameGear)
Megami Tensei Gaiden - Last Bible	(GameGear)
Megami Tensei Gaiden - Last Bible S	(GameGear)
Mick & Mack as the Global Gladiators	(GameGear)
